"Technology";"p_year";"Country";"rca_ctry_tech"
"Mechanical engineering";"1990";"United States";0,820798509591292
"Mechanical engineering";"1990";"Netherlands";0,707878308128038
"Mechanical engineering";"1990";"Hungary";0
"Mechanical engineering";"1990";"Luxembourg";0
"Mechanical engineering";"1990";"Ireland";0
"Mechanical engineering";"1990";"Andorra";0
"Mechanical engineering";"1990";"United Arab Emirates";0
"Mechanical engineering";"1990";"Argentina";0
"Mechanical engineering";"1990";"Bulgaria";0
"Mechanical engineering";"1990";"Bermuda";0
"Mechanical engineering";"1990";"Brazil";0
"Mechanical engineering";"1990";"Central African Republic";0
"Mechanical engineering";"1990";"Chile";0
"Mechanical engineering";"1990";"China";0
"Mechanical engineering";"1990";"Colombia";0
"Mechanical engineering";"1990";"Czechia";0
"Mechanical engineering";"1990";"Egypt";0
"Mechanical engineering";"1990";"Greece";0
"Mechanical engineering";"1990";"Hong Kong SAR China";0
"Mechanical engineering";"1990";"Indonesia";0
"Mechanical engineering";"1990";"India";0
"Mechanical engineering";"1990";"Iran";0
"Mechanical engineering";"1990";"Iceland";0
"Mechanical engineering";"1990";"Jordan";0
"Mechanical engineering";"1990";"North Korea";0
"Mechanical engineering";"1990";"South Korea";0
"Mechanical engineering";"1990";"Kuwait";0
"Mechanical engineering";"1990";"Liechtenstein";0
"Mechanical engineering";"1990";"Sri Lanka";0
"Mechanical engineering";"1990";"Monaco";0
"Mechanical engineering";"1990";"Mexico";0
"Mechanical engineering";"1990";"Malaysia";0
"Mechanical engineering";"1990";"Norfolk Island";0
"Mechanical engineering";"1990";"New Zealand";0
"Mechanical engineering";"1990";"Poland";0
"Mechanical engineering";"1990";"Portugal";0
"Mechanical engineering";"1990";"Russia";0
"Mechanical engineering";"1990";"Saudi Arabia";0
"Mechanical engineering";"1990";"Singapore";0
"Mechanical engineering";"1990";"Turkey";0
"Mechanical engineering";"1990";"Taiwan";0
"Mechanical engineering";"1990";"Ukraine";0
"Mechanical engineering";"1991";"Finland";2,1015930565543
"Mechanical engineering";"1991";"Sweden";1,88116784209989
"Mechanical engineering";"1991";"Norway";1,68566213584699
"Mechanical engineering";"1991";"Spain";1,61239172861591
"Mechanical engineering";"1991";"Switzerland";1,55978978802701
"Mechanical engineering";"1991";"Australia";1,45944250827689
"Mechanical engineering";"1991";"South Africa";1,38229752255568
"Mechanical engineering";"1991";"Germany";1,35315300566688
"Mechanical engineering";"1991";"Canada";1,2667581022794
"Mechanical engineering";"1991";"Austria";1,21131991940489
"Mechanical engineering";"1991";"France";1,18569031930597
"Mechanical engineering";"1991";"Italy";1,15980478289293
"Mechanical engineering";"1991";"United Kingdom";1,03483084231691
"Mechanical engineering";"1991";"Belgium";0,995373514878066
"Mechanical engineering";"1991";"Denmark";0,983266668614173
"Mechanical engineering";"1991";"Japan";0,863008752766534
"Mechanical engineering";"1991";"United States";0,81530003783874
"Mechanical engineering";"1991";"Israel";0,802823974261536
"Mechanical engineering";"1991";"Netherlands";0,69570040287603
"Mechanical engineering";"1991";"Hungary";0
"Mechanical engineering";"1991";"Ireland";0
"Mechanical engineering";"1991";"Argentina";0
"Mechanical engineering";"1991";"Bangladesh";0
"Mechanical engineering";"1991";"Bermuda";0
"Mechanical engineering";"1991";"Brazil";0
"Mechanical engineering";"1991";"Bahamas";0
"Mechanical engineering";"1991";"Chile";0
"Mechanical engineering";"1991";"China";0
"Mechanical engineering";"1991";"Colombia";0
"Mechanical engineering";"1991";"Czechia";0
"Mechanical engineering";"1991";"Algeria";0
"Mechanical engineering";"1991";"Greece";0
"Mechanical engineering";"1991";"Hong Kong SAR China";0
"Mechanical engineering";"1991";"Honduras";0
"Mechanical engineering";"1991";"Indonesia";0
"Mechanical engineering";"1991";"India";0
"Mechanical engineering";"1991";"Iran";0
"Mechanical engineering";"1991";"Iceland";0
"Mechanical engineering";"1991";"South Korea";0
"Mechanical engineering";"1991";"Cayman Islands";0
"Mechanical engineering";"1991";"Liechtenstein";0
"Mechanical engineering";"1991";"Sri Lanka";0
"Mechanical engineering";"1991";"Luxembourg";0
"Mechanical engineering";"1991";"Monaco";0
"Mechanical engineering";"1991";"Malawi";0
"Mechanical engineering";"1991";"Mexico";0
"Mechanical engineering";"1991";"Malaysia";0
"Mechanical engineering";"1991";"Nigeria";0
"Mechanical engineering";"1991";"Nepal";0
"Mechanical engineering";"1991";"New Zealand";0
"Mechanical engineering";"1991";"Panama";0
"Mechanical engineering";"1991";"Peru";0
"Mechanical engineering";"1991";"Poland";0
"Mechanical engineering";"1991";"Portugal";0
"Mechanical engineering";"1991";"Russia";0
"Mechanical engineering";"1991";"Saudi Arabia";0
"Mechanical engineering";"1991";"Singapore";0
"Mechanical engineering";"1991";"St. Helena";0
"Mechanical engineering";"1991";"El Salvador";0
"Mechanical engineering";"1991";"Thailand";0
"Mechanical engineering";"1991";"Turkey";0
"Mechanical engineering";"1991";"Taiwan";0
"Mechanical engineering";"1992";"Finland";1,95556638084831
"Mechanical engineering";"1992";"Sweden";1,91152021479758
"Mechanical engineering";"1992";"Norway";1,70873156731879
"Mechanical engineering";"1992";"Switzerland";1,56713434478016
"Mechanical engineering";"1992";"Spain";1,53077675244834
"Mechanical engineering";"1992";"Australia";1,47784692981834
"Mechanical engineering";"1992";"Germany";1,40655583514212
"Mechanical engineering";"1992";"South Africa";1,37020799783056
"Mechanical engineering";"1992";"Canada";1,25182992801763
"Mechanical engineering";"1992";"Austria";1,20221409368916
"Mechanical engineering";"1992";"Ireland";1,20081914152128
"Mechanical engineering";"1992";"France";1,18260161933255
"Mechanical engineering";"1992";"Italy";1,17797057908338
"Mechanical engineering";"1992";"Belgium";1,03610028075132
"Mechanical engineering";"1992";"United Kingdom";1,01962014839256
"Mechanical engineering";"1992";"Denmark";0,914761628755209
"Mechanical engineering";"1992";"Japan";0,866568355265355
"Mechanical engineering";"1992";"United States";0,816945651547229
"Mechanical engineering";"1992";"Netherlands";0,69558688858766
"Mechanical engineering";"1992";"Israel";0,661157013900051
"Mechanical engineering";"1992";"India";0
"Mechanical engineering";"1992";"Hungary";0
"Mechanical engineering";"1992";"South Korea";0
"Mechanical engineering";"1992";"Argentina";0
"Mechanical engineering";"1992";"Brazil";0
"Mechanical engineering";"1992";"Bahamas";0
"Mechanical engineering";"1992";"Chile";0
"Mechanical engineering";"1992";"China";0
"Mechanical engineering";"1992";"Colombia";0
"Mechanical engineering";"1992";"Cuba";0
"Mechanical engineering";"1992";"Cyprus";0
"Mechanical engineering";"1992";"Czechia";0
"Mechanical engineering";"1992";"Gabon";0
"Mechanical engineering";"1992";"Guinea";0
"Mechanical engineering";"1992";"Greece";0
"Mechanical engineering";"1992";"Hong Kong SAR China";0
"Mechanical engineering";"1992";"Indonesia";0
"Mechanical engineering";"1992";"Iran";0
"Mechanical engineering";"1992";"Iceland";0
"Mechanical engineering";"1992";"Kenya";0
"Mechanical engineering";"1992";"North Korea";0
"Mechanical engineering";"1992";"Cayman Islands";0
"Mechanical engineering";"1992";"Liechtenstein";0
"Mechanical engineering";"1992";"Sri Lanka";0
"Mechanical engineering";"1992";"Luxembourg";0
"Mechanical engineering";"1992";"Morocco";0
"Mechanical engineering";"1992";"Monaco";0
"Mechanical engineering";"1992";"Moldova";0
"Mechanical engineering";"1992";"Mongolia";0
"Mechanical engineering";"1992";"Malta";0
"Mechanical engineering";"1992";"Mexico";0
"Mechanical engineering";"1992";"Malaysia";0
"Mechanical engineering";"1992";"Nigeria";0
"Mechanical engineering";"1992";"New Zealand";0
"Mechanical engineering";"1992";"Peru";0
"Mechanical engineering";"1992";"Philippines";0
"Mechanical engineering";"1992";"Poland";0
"Mechanical engineering";"1992";"Portugal";0
"Mechanical engineering";"1992";"Russia";0
"Mechanical engineering";"1992";"Saudi Arabia";0
"Mechanical engineering";"1992";"Singapore";0
"Mechanical engineering";"1992";"Slovenia";0
"Mechanical engineering";"1992";"Senegal";0
"Mechanical engineering";"1992";"Thailand";0
"Mechanical engineering";"1992";"Tunisia";0
"Mechanical engineering";"1992";"Turkey";0
"Mechanical engineering";"1992";"Taiwan";0
"Mechanical engineering";"1992";"Ukraine";0
"Mechanical engineering";"1992";"Vatican City";0
"Mechanical engineering";"1992";"Venezuela";0
"Mechanical engineering";"1993";"Sweden";1,85654455682639
"Mechanical engineering";"1993";"Finland";1,79945514072903
"Mechanical engineering";"1993";"Norway";1,75825998790869
"Mechanical engineering";"1993";"Switzerland";1,58182853642894
"Mechanical engineering";"1993";"Spain";1,53829519525864
"Mechanical engineering";"1993";"Germany";1,44467247812746
"Mechanical engineering";"1993";"Australia";1,41393167975017
"Mechanical engineering";"1993";"South Africa";1,25302130508936
"Mechanical engineering";"1993";"Italy";1,24914212624402
"Mechanical engineering";"1993";"Austria";1,21496250272122
"Mechanical engineering";"1993";"Canada";1,20903798876293
"Mechanical engineering";"1993";"Ireland";1,20285208311109
"Mechanical engineering";"1993";"France";1,16759621607878
"Mechanical engineering";"1993";"United Kingdom";1,00343808495593
"Mechanical engineering";"1993";"Belgium";0,991012601009326
"Mechanical engineering";"1993";"Japan";0,872960014638986
"Mechanical engineering";"1993";"Denmark";0,824218832959145
"Mechanical engineering";"1993";"United States";0,821365201050646
"Mechanical engineering";"1993";"Israel";0,69536000230044
"Mechanical engineering";"1993";"Netherlands";0,686403232481615
"Mechanical engineering";"1993";"India";0
"Mechanical engineering";"1993";"Hungary";0
"Mechanical engineering";"1993";"South Korea";0
"Mechanical engineering";"1993";"United Arab Emirates";0
"Mechanical engineering";"1993";"Argentina";0
"Mechanical engineering";"1993";"Azerbaijan";0
"Mechanical engineering";"1993";"Bulgaria";0
"Mechanical engineering";"1993";"Bermuda";0
"Mechanical engineering";"1993";"Brazil";0
"Mechanical engineering";"1993";"Bahamas";0
"Mechanical engineering";"1993";"Chile";0
"Mechanical engineering";"1993";"China";0
"Mechanical engineering";"1993";"Colombia";0
"Mechanical engineering";"1993";"Cuba";0
"Mechanical engineering";"1993";"Czechia";0
"Mechanical engineering";"1993";"Estonia";0
"Mechanical engineering";"1993";"Egypt";0
"Mechanical engineering";"1993";"Gabon";0
"Mechanical engineering";"1993";"Gibraltar";0
"Mechanical engineering";"1993";"Greece";0
"Mechanical engineering";"1993";"Hong Kong SAR China";0
"Mechanical engineering";"1993";"Croatia";0
"Mechanical engineering";"1993";"Indonesia";0
"Mechanical engineering";"1993";"Iraq";0
"Mechanical engineering";"1993";"Iran";0
"Mechanical engineering";"1993";"Iceland";0
"Mechanical engineering";"1993";"Kenya";0
"Mechanical engineering";"1993";"North Korea";0
"Mechanical engineering";"1993";"Cayman Islands";0
"Mechanical engineering";"1993";"Lebanon";0
"Mechanical engineering";"1993";"Liechtenstein";0
"Mechanical engineering";"1993";"Sri Lanka";0
"Mechanical engineering";"1993";"Luxembourg";0
"Mechanical engineering";"1993";"Morocco";0
"Mechanical engineering";"1993";"Monaco";0
"Mechanical engineering";"1993";"Mongolia";0
"Mechanical engineering";"1993";"Malta";0
"Mechanical engineering";"1993";"Mexico";0
"Mechanical engineering";"1993";"Malaysia";0
"Mechanical engineering";"1993";"New Zealand";0
"Mechanical engineering";"1993";"Panama";0
"Mechanical engineering";"1993";"Peru";0
"Mechanical engineering";"1993";"Philippines";0
"Mechanical engineering";"1993";"Poland";0
"Mechanical engineering";"1993";"Portugal";0
"Mechanical engineering";"1993";"Romania";0
"Mechanical engineering";"1993";"Russia";0
"Mechanical engineering";"1993";"Saudi Arabia";0
"Mechanical engineering";"1993";"Singapore";0
"Mechanical engineering";"1993";"Slovenia";0
"Mechanical engineering";"1993";"Sierra Leone";0
"Mechanical engineering";"1993";"Suriname";0
"Mechanical engineering";"1993";"Thailand";0
"Mechanical engineering";"1993";"Turkey";0
"Mechanical engineering";"1993";"Taiwan";0
"Mechanical engineering";"1993";"Ukraine";0
"Mechanical engineering";"1993";"Uruguay";0
"Mechanical engineering";"1993";"Vatican City";0
"Mechanical engineering";"1993";"St. Vincent & Grenadines";0
"Mechanical engineering";"1993";"Venezuela";0
"Mechanical engineering";"1994";"Sweden";1,82716114016665
"Mechanical engineering";"1994";"Norway";1,70520012175926
"Mechanical engineering";"1994";"Finland";1,59439182644901
"Mechanical engineering";"1994";"Switzerland";1,56144020880728
"Mechanical engineering";"1994";"Spain";1,52250183309665
"Mechanical engineering";"1994";"Germany";1,48920300620872
"Mechanical engineering";"1994";"Australia";1,45754563344429
"Mechanical engineering";"1994";"South Africa";1,28967571266159
"Mechanical engineering";"1994";"Italy";1,28008045287201
"Mechanical engineering";"1994";"Austria";1,2138743228178
"Mechanical engineering";"1994";"Ireland";1,16741725321172
"Mechanical engineering";"1994";"Canada";1,16703881677613
"Mechanical engineering";"1994";"France";1,15002150693387
"Mechanical engineering";"1994";"Belgium";1,09124429520759
"Mechanical engineering";"1994";"United Kingdom";1,01501004484168
"Mechanical engineering";"1994";"Japan";0,882998462468554
"Mechanical engineering";"1994";"United States";0,816320515256512
"Mechanical engineering";"1994";"Denmark";0,766178755052185
"Mechanical engineering";"1994";"Israel";0,696859923300259
"Mechanical engineering";"1994";"Netherlands";0,687856535018974
"Mechanical engineering";"1994";"South Korea";0,447260840376638
"Mechanical engineering";"1994";"India";0
"Mechanical engineering";"1994";"Singapore";0
"Mechanical engineering";"1994";"Hungary";0
"Mechanical engineering";"1994";"Taiwan";0
"Mechanical engineering";"1994";"Andorra";0
"Mechanical engineering";"1994";"United Arab Emirates";0
"Mechanical engineering";"1994";"Argentina";0
"Mechanical engineering";"1994";"Burkina Faso";0
"Mechanical engineering";"1994";"Bulgaria";0
"Mechanical engineering";"1994";"Bermuda";0
"Mechanical engineering";"1994";"Bolivia";0
"Mechanical engineering";"1994";"Brazil";0
"Mechanical engineering";"1994";"Bahamas";0
"Mechanical engineering";"1994";"Belarus";0
"Mechanical engineering";"1994";"Chile";0
"Mechanical engineering";"1994";"Cameroon";0
"Mechanical engineering";"1994";"China";0
"Mechanical engineering";"1994";"Colombia";0
"Mechanical engineering";"1994";"Cuba";0
"Mechanical engineering";"1994";"Cyprus";0
"Mechanical engineering";"1994";"Czechia";0
"Mechanical engineering";"1994";"Algeria";0
"Mechanical engineering";"1994";"Estonia";0
"Mechanical engineering";"1994";"Egypt";0
"Mechanical engineering";"1994";"Greece";0
"Mechanical engineering";"1994";"Hong Kong SAR China";0
"Mechanical engineering";"1994";"Croatia";0
"Mechanical engineering";"1994";"Indonesia";0
"Mechanical engineering";"1994";"British Indian Ocean Territory";0
"Mechanical engineering";"1994";"Iceland";0
"Mechanical engineering";"1994";"Jordan";0
"Mechanical engineering";"1994";"Kyrgyzstan";0
"Mechanical engineering";"1994";"Cayman Islands";0
"Mechanical engineering";"1994";"Kazakhstan";0
"Mechanical engineering";"1994";"Lebanon";0
"Mechanical engineering";"1994";"Liechtenstein";0
"Mechanical engineering";"1994";"Luxembourg";0
"Mechanical engineering";"1994";"Latvia";0
"Mechanical engineering";"1994";"Morocco";0
"Mechanical engineering";"1994";"Monaco";0
"Mechanical engineering";"1994";"Mali";0
"Mechanical engineering";"1994";"Malta";0
"Mechanical engineering";"1994";"Mexico";0
"Mechanical engineering";"1994";"Malaysia";0
"Mechanical engineering";"1994";"New Caledonia";0
"Mechanical engineering";"1994";"Nigeria";0
"Mechanical engineering";"1994";"New Zealand";0
"Mechanical engineering";"1994";"Panama";0
"Mechanical engineering";"1994";"Philippines";0
"Mechanical engineering";"1994";"Poland";0
"Mechanical engineering";"1994";"Puerto Rico";0
"Mechanical engineering";"1994";"Portugal";0
"Mechanical engineering";"1994";"Romania";0
"Mechanical engineering";"1994";"Russia";0
"Mechanical engineering";"1994";"Saudi Arabia";0
"Mechanical engineering";"1994";"Slovenia";0
"Mechanical engineering";"1994";"Sierra Leone";0
"Mechanical engineering";"1994";"El Salvador";0
"Mechanical engineering";"1994";"Thailand";0
"Mechanical engineering";"1994";"Turkey";0
"Mechanical engineering";"1994";"Ukraine";0
"Mechanical engineering";"1994";"Venezuela";0
"Mechanical engineering";"1994";"British Virgin Islands";0
"Mechanical engineering";"1994";"Zimbabwe";0
"Mechanical engineering";"1995";"Luxembourg";2,45268708129748
"Mechanical engineering";"1995";"Sweden";1,81496474480056
"Mechanical engineering";"1995";"Norway";1,65032306947922
"Mechanical engineering";"1995";"Spain";1,56154162530978
"Mechanical engineering";"1995";"Switzerland";1,5532106442281
"Mechanical engineering";"1995";"Germany";1,52453704470846
"Mechanical engineering";"1995";"Finland";1,47161297880094
"Mechanical engineering";"1995";"Australia";1,42249317819178
"Mechanical engineering";"1995";"South Africa";1,35733347816683
"Mechanical engineering";"1995";"Italy";1,29370468787521
"Mechanical engineering";"1995";"Austria";1,21495210049719
"Mechanical engineering";"1995";"France";1,13487650965139
"Mechanical engineering";"1995";"Canada";1,12914326691208
"Mechanical engineering";"1995";"Belgium";1,07174821241517
"Mechanical engineering";"1995";"United Kingdom";1,00580952429515
"Mechanical engineering";"1995";"Japan";0,89366181161147
"Mechanical engineering";"1995";"Denmark";0,882987482290001
"Mechanical engineering";"1995";"United States";0,813863060785204
"Mechanical engineering";"1995";"Netherlands";0,70379452615485
"Mechanical engineering";"1995";"Israel";0,689421548213146
"Mechanical engineering";"1995";"South Korea";0,521631230186523
"Mechanical engineering";"1995";"Russia";0
"Mechanical engineering";"1995";"Singapore";0
"Mechanical engineering";"1995";"India";0
"Mechanical engineering";"1995";"Hungary";0
"Mechanical engineering";"1995";"Taiwan";0
"Mechanical engineering";"1995";"Ireland";0
"Mechanical engineering";"1995";"Andorra";0
"Mechanical engineering";"1995";"Antigua & Barbuda";0
"Mechanical engineering";"1995";"Armenia";0
"Mechanical engineering";"1995";"Argentina";0
"Mechanical engineering";"1995";"Bulgaria";0
"Mechanical engineering";"1995";"Bermuda";0
"Mechanical engineering";"1995";"Brazil";0
"Mechanical engineering";"1995";"Bahamas";0
"Mechanical engineering";"1995";"Belarus";0
"Mechanical engineering";"1995";"Central African Republic";0
"Mechanical engineering";"1995";"Chile";0
"Mechanical engineering";"1995";"Cameroon";0
"Mechanical engineering";"1995";"China";0
"Mechanical engineering";"1995";"Colombia";0
"Mechanical engineering";"1995";"Costa Rica";0
"Mechanical engineering";"1995";"Cuba";0
"Mechanical engineering";"1995";"Cyprus";0
"Mechanical engineering";"1995";"Czechia";0
"Mechanical engineering";"1995";"Ecuador";0
"Mechanical engineering";"1995";"Estonia";0
"Mechanical engineering";"1995";"Egypt";0
"Mechanical engineering";"1995";"Greece";0
"Mechanical engineering";"1995";"Hong Kong SAR China";0
"Mechanical engineering";"1995";"Honduras";0
"Mechanical engineering";"1995";"Croatia";0
"Mechanical engineering";"1995";"Haiti";0
"Mechanical engineering";"1995";"Indonesia";0
"Mechanical engineering";"1995";"Iran";0
"Mechanical engineering";"1995";"Iceland";0
"Mechanical engineering";"1995";"Jordan";0
"Mechanical engineering";"1995";"North Korea";0
"Mechanical engineering";"1995";"Kuwait";0
"Mechanical engineering";"1995";"Lebanon";0
"Mechanical engineering";"1995";"Liechtenstein";0
"Mechanical engineering";"1995";"Latvia";0
"Mechanical engineering";"1995";"Morocco";0
"Mechanical engineering";"1995";"Monaco";0
"Mechanical engineering";"1995";"Mongolia";0
"Mechanical engineering";"1995";"Macau SAR China";0
"Mechanical engineering";"1995";"Malta";0
"Mechanical engineering";"1995";"Mexico";0
"Mechanical engineering";"1995";"Malaysia";0
"Mechanical engineering";"1995";"Niger";0
"Mechanical engineering";"1995";"Nigeria";0
"Mechanical engineering";"1995";"New Zealand";0
"Mechanical engineering";"1995";"Oman";0
"Mechanical engineering";"1995";"Panama";0
"Mechanical engineering";"1995";"Peru";0
"Mechanical engineering";"1995";"Philippines";0
"Mechanical engineering";"1995";"Poland";0
"Mechanical engineering";"1995";"Puerto Rico";0
"Mechanical engineering";"1995";"Portugal";0
"Mechanical engineering";"1995";"Romania";0
"Mechanical engineering";"1995";"Saudi Arabia";0
"Mechanical engineering";"1995";"Slovenia";0
"Mechanical engineering";"1995";"Slovakia";0
"Mechanical engineering";"1995";"El Salvador";0
"Mechanical engineering";"1995";"Thailand";0
"Mechanical engineering";"1995";"Turkey";0
"Mechanical engineering";"1995";"Trinidad & Tobago";0
"Mechanical engineering";"1995";"Ukraine";0
"Mechanical engineering";"1995";"Venezuela";0
"Mechanical engineering";"1995";"Vietnam";0
"Mechanical engineering";"1995";"Zambia";0
"Mechanical engineering";"1996";"Luxembourg";2,29977270173477
"Mechanical engineering";"1996";"Sweden";1,77068595535499
"Mechanical engineering";"1996";"Norway";1,59761772290488
"Mechanical engineering";"1996";"Switzerland";1,55127933037476
"Mechanical engineering";"1996";"Germany";1,53485231828669
"Mechanical engineering";"1996";"Australia";1,44732459836151
"Mechanical engineering";"1996";"Spain";1,44403639429745
"Mechanical engineering";"1996";"Finland";1,43808653092985
"Mechanical engineering";"1996";"Austria";1,33447741209273
"Mechanical engineering";"1996";"South Africa";1,32115529681276
"Mechanical engineering";"1996";"Italy";1,27796982472305
"Mechanical engineering";"1996";"Russia";1,14118266919891
"Mechanical engineering";"1996";"France";1,09959740653988
"Mechanical engineering";"1996";"Belgium";1,06656441296872
"Mechanical engineering";"1996";"Canada";1,06410942878266
"Mechanical engineering";"1996";"United Kingdom";0,98668198001937
"Mechanical engineering";"1996";"Denmark";0,984427721946257
"Mechanical engineering";"1996";"Japan";0,927683230242565
"Mechanical engineering";"1996";"United States";0,803508913970289
"Mechanical engineering";"1996";"Netherlands";0,742453843097386
"Mechanical engineering";"1996";"Israel";0,728134855487575
"Mechanical engineering";"1996";"South Korea";0,653349620430089
"Mechanical engineering";"1996";"Singapore";0
"Mechanical engineering";"1996";"Hungary";0
"Mechanical engineering";"1996";"Taiwan";0
"Mechanical engineering";"1996";"India";0
"Mechanical engineering";"1996";"Hong Kong SAR China";0
"Mechanical engineering";"1996";"Ireland";0
"Mechanical engineering";"1996";"China";0
"Mechanical engineering";"1996";"Armenia";0
"Mechanical engineering";"1996";"Argentina";0
"Mechanical engineering";"1996";"Bulgaria";0
"Mechanical engineering";"1996";"Bermuda";0
"Mechanical engineering";"1996";"Brazil";0
"Mechanical engineering";"1996";"Belarus";0
"Mechanical engineering";"1996";"Côte d’Ivoire";0
"Mechanical engineering";"1996";"Cook Islands";0
"Mechanical engineering";"1996";"Chile";0
"Mechanical engineering";"1996";"Cameroon";0
"Mechanical engineering";"1996";"Colombia";0
"Mechanical engineering";"1996";"Cuba";0
"Mechanical engineering";"1996";"Czechia";0
"Mechanical engineering";"1996";"Algeria";0
"Mechanical engineering";"1996";"Estonia";0
"Mechanical engineering";"1996";"Egypt";0
"Mechanical engineering";"1996";"Grenada";0
"Mechanical engineering";"1996";"Greece";0
"Mechanical engineering";"1996";"Guatemala";0
"Mechanical engineering";"1996";"Croatia";0
"Mechanical engineering";"1996";"Indonesia";0
"Mechanical engineering";"1996";"Iran";0
"Mechanical engineering";"1996";"Iceland";0
"Mechanical engineering";"1996";"Kyrgyzstan";0
"Mechanical engineering";"1996";"North Korea";0
"Mechanical engineering";"1996";"Kuwait";0
"Mechanical engineering";"1996";"Cayman Islands";0
"Mechanical engineering";"1996";"Lebanon";0
"Mechanical engineering";"1996";"Liechtenstein";0
"Mechanical engineering";"1996";"Latvia";0
"Mechanical engineering";"1996";"Monaco";0
"Mechanical engineering";"1996";"Montserrat";0
"Mechanical engineering";"1996";"Mexico";0
"Mechanical engineering";"1996";"Malaysia";0
"Mechanical engineering";"1996";"Nepal";0
"Mechanical engineering";"1996";"New Zealand";0
"Mechanical engineering";"1996";"French Polynesia";0
"Mechanical engineering";"1996";"Philippines";0
"Mechanical engineering";"1996";"Pakistan";0
"Mechanical engineering";"1996";"Poland";0
"Mechanical engineering";"1996";"Puerto Rico";0
"Mechanical engineering";"1996";"Portugal";0
"Mechanical engineering";"1996";"Romania";0
"Mechanical engineering";"1996";"Saudi Arabia";0
"Mechanical engineering";"1996";"Slovenia";0
"Mechanical engineering";"1996";"Slovakia";0
"Mechanical engineering";"1996";"El Salvador";0
"Mechanical engineering";"1996";"Thailand";0
"Mechanical engineering";"1996";"Tajikistan";0
"Mechanical engineering";"1996";"Turkey";0
"Mechanical engineering";"1996";"Ukraine";0
"Mechanical engineering";"1996";"Uruguay";0
"Mechanical engineering";"1996";"Venezuela";0
"Mechanical engineering";"1996";"Vietnam";0
"Mechanical engineering";"1997";"Luxembourg";2,21780840728606
"Mechanical engineering";"1997";"Norway";1,70519231467429
"Mechanical engineering";"1997";"Sweden";1,66259644656637
"Mechanical engineering";"1997";"Switzerland";1,54302239276062
"Mechanical engineering";"1997";"Germany";1,539623054776
"Mechanical engineering";"1997";"Austria";1,43571206711986
"Mechanical engineering";"1997";"Australia";1,42549702358711
"Mechanical engineering";"1997";"Spain";1,36296855017176
"Mechanical engineering";"1997";"Finland";1,33603380998981
"Mechanical engineering";"1997";"Italy";1,26563877601621
"Mechanical engineering";"1997";"South Africa";1,18761704580974
"Mechanical engineering";"1997";"Russia";1,08424170706601
"Mechanical engineering";"1997";"France";1,05394681599183
"Mechanical engineering";"1997";"Belgium";1,03812727770989
"Mechanical engineering";"1997";"Denmark";1,00236590807394
"Mechanical engineering";"1997";"Canada";0,997751508392869
"Mechanical engineering";"1997";"Japan";0,986534872817044
"Mechanical engineering";"1997";"United Kingdom";0,977575677795981
"Mechanical engineering";"1997";"South Korea";0,801225620939742
"Mechanical engineering";"1997";"United States";0,784671972985325
"Mechanical engineering";"1997";"Netherlands";0,748021549229634
"Mechanical engineering";"1997";"Israel";0,712340417529873
"Mechanical engineering";"1997";"Singapore";0
"Mechanical engineering";"1997";"India";0
"Mechanical engineering";"1997";"Taiwan";0
"Mechanical engineering";"1997";"Hungary";0
"Mechanical engineering";"1997";"Poland";0
"Mechanical engineering";"1997";"Hong Kong SAR China";0
"Mechanical engineering";"1997";"Ireland";0
"Mechanical engineering";"1997";"China";0
"Mechanical engineering";"1997";"New Zealand";0
"Mechanical engineering";"1997";"Albania";0
"Mechanical engineering";"1997";"Argentina";0
"Mechanical engineering";"1997";"Azerbaijan";0
"Mechanical engineering";"1997";"Bulgaria";0
"Mechanical engineering";"1997";"Bolivia";0
"Mechanical engineering";"1997";"Brazil";0
"Mechanical engineering";"1997";"Bahamas";0
"Mechanical engineering";"1997";"Belarus";0
"Mechanical engineering";"1997";"Côte d’Ivoire";0
"Mechanical engineering";"1997";"Chile";0
"Mechanical engineering";"1997";"Colombia";0
"Mechanical engineering";"1997";"Costa Rica";0
"Mechanical engineering";"1997";"Cuba";0
"Mechanical engineering";"1997";"Cyprus";0
"Mechanical engineering";"1997";"Czechia";0
"Mechanical engineering";"1997";"Algeria";0
"Mechanical engineering";"1997";"Egypt";0
"Mechanical engineering";"1997";"Grenada";0
"Mechanical engineering";"1997";"Georgia";0
"Mechanical engineering";"1997";"Gambia";0
"Mechanical engineering";"1997";"Greece";0
"Mechanical engineering";"1997";"Croatia";0
"Mechanical engineering";"1997";"Haiti";0
"Mechanical engineering";"1997";"Iran";0
"Mechanical engineering";"1997";"Iceland";0
"Mechanical engineering";"1997";"Jordan";0
"Mechanical engineering";"1997";"North Korea";0
"Mechanical engineering";"1997";"Kuwait";0
"Mechanical engineering";"1997";"Cayman Islands";0
"Mechanical engineering";"1997";"Kazakhstan";0
"Mechanical engineering";"1997";"Liechtenstein";0
"Mechanical engineering";"1997";"Lithuania";0
"Mechanical engineering";"1997";"Latvia";0
"Mechanical engineering";"1997";"Monaco";0
"Mechanical engineering";"1997";"Malta";0
"Mechanical engineering";"1997";"Mexico";0
"Mechanical engineering";"1997";"Malaysia";0
"Mechanical engineering";"1997";"New Caledonia";0
"Mechanical engineering";"1997";"Philippines";0
"Mechanical engineering";"1997";"Pakistan";0
"Mechanical engineering";"1997";"Puerto Rico";0
